I0712 15:30:50.297367       1 flags.go:57] FLAG: --add-dir-header="false"
I0712 15:33:05.324034       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:05.334174       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:05.334619       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:05.339726       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:05.339757       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:06.323759       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:06.334158       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:06.334697       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:06.341571       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:06.341607       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:07.323455       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:07.334196       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:07.334549       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:07.338939       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:07.338988       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:08.323519       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:08.413154       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:08.413548       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:08.417466       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:08.417496       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:09.323708       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:09.333937       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:09.334256       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:09.336947       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:09.336975       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:10.323263       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:10.335546       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:10.335912       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:10.339817       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:10.339851       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:11.323683       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:11.332059       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:11.332330       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:11.335237       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:11.335254       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:11.715317       1 controller_fetcher.go:95] Starting to refresh entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:33:11.715354       1 controller_fetcher.go:100] Finished refreshing 0 entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:33:11.715360       1 controller_cache_storage.go:135] Removing entries from controllerCacheStorage
I0712 15:33:11.715388       1 controller_cache_storage.go:146] Removed 0 entries from controllerCacheStorage
I0712 15:33:12.323051       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:12.334338       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:12.334755       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:12.340770       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:12.340785       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:13.598117       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:13.894987       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:13.998690       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:14.290444       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:14.290476       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:14.398119       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:14.409872       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:14.498651       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:14.513203       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:14.513250       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:15.323136       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:15.333410       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:15.333745       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:15.336344       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:15.336361       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:16.323160       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:16.333792       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:16.334268       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:16.339249       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:16.339281       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:17.324058       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:17.332448       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:17.332649       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:17.334817       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:17.334829       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:18.323466       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:18.333973       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:18.334430       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:18.339624       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:18.339658       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:18.715732       1 controller_fetcher.go:95] Starting to refresh entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:33:18.715773       1 controller_fetcher.go:100] Finished refreshing 0 entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:33:18.715786       1 controller_cache_storage.go:135] Removing entries from controllerCacheStorage
I0712 15:33:18.715795       1 controller_cache_storage.go:146] Removed 0 entries from controllerCacheStorage
I0712 15:33:19.323490       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:19.331775       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:19.332046       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:19.334718       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:19.334738       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:20.323226       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:20.336059       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:20.336277       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:20.338403       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:20.338416       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:21.324009       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:21.337234       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:21.337526       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:21.339657       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:21.339675       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:22.323240       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:22.331768       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:22.332021       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:22.334330       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:22.334345       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:23.323719       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:23.331780       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:23.331961       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:23.334025       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:23.334039       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:24.323872       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:24.332131       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:24.332409       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:24.335965       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:24.335985       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:25.323207       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:25.333090       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:25.333493       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:25.338437       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:25.338470       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:25.716750       1 controller_fetcher.go:95] Starting to refresh entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:33:25.716786       1 controller_fetcher.go:100] Finished refreshing 0 entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:33:25.716797       1 controller_cache_storage.go:135] Removing entries from controllerCacheStorage
I0712 15:33:25.716804       1 controller_cache_storage.go:146] Removed 0 entries from controllerCacheStorage
I0712 15:33:26.323506       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:26.333587       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:26.333965       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:26.338680       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:26.338726       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:27.323095       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:27.333920       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:27.334196       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:27.336619       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:27.336634       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:28.323590       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:28.332667       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:28.332934       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:28.336423       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:28.336453       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:29.323689       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:29.333083       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:29.333726       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:29.338145       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:29.338176       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:30.323993       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:30.335196       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:30.335804       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:30.341411       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:30.341447       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:31.323160       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:31.338462       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:31.338828       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:31.343399       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:31.343455       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:32.323825       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:32.332775       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:32.333019       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:32.335489       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:32.335506       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:32.717731       1 controller_fetcher.go:95] Starting to refresh entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:33:32.717774       1 controller_fetcher.go:100] Finished refreshing 0 entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:33:32.717780       1 controller_cache_storage.go:135] Removing entries from controllerCacheStorage
I0712 15:33:32.717784       1 controller_cache_storage.go:146] Removed 0 entries from controllerCacheStorage
I0712 15:33:33.323407       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:33.331952       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:33.332127       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:33.334076       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:33.334092       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:34.323156       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:34.331874       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:34.332117       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:34.334570       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:34.334585       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:35.323179       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:35.335296       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:35.335676       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:35.340359       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:35.340390       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:36.323219       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:36.333944       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:36.334269       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:36.337871       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:36.337898       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:37.323144       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:37.364097       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:37.364657       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:37.369780       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:37.369821       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:38.323210       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:38.460748       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:38.461397       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:38.466669       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:38.466703       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:39.323276       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:39.333170       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:39.333559       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:39.338250       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:39.338286       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:39.718137       1 controller_fetcher.go:95] Starting to refresh entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:33:39.718163       1 controller_fetcher.go:100] Finished refreshing 0 entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:33:39.718171       1 controller_cache_storage.go:135] Removing entries from controllerCacheStorage
I0712 15:33:39.718176       1 controller_cache_storage.go:146] Removed 0 entries from controllerCacheStorage
I0712 15:33:40.323466       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:40.333175       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:40.333921       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:40.338732       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:40.338768       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:41.323191       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:41.334589       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:41.334825       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:41.338076       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:41.338099       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:42.323655       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:42.337552       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:42.338100       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:42.343229       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:42.343264       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:43.323728       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:43.333739       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:43.334184       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:43.338948       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:43.338989       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:44.323794       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:44.331415       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:44.331632       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:44.333566       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:44.333588       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:45.323406       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:45.330596       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:45.330790       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:45.332460       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:45.332477       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:46.323180       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:46.334789       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:46.335178       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:46.339336       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:46.339370       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:46.718620       1 controller_fetcher.go:95] Starting to refresh entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:33:46.718644       1 controller_fetcher.go:100] Finished refreshing 0 entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:33:46.718650       1 controller_cache_storage.go:135] Removing entries from controllerCacheStorage
I0712 15:33:46.718654       1 controller_cache_storage.go:146] Removed 0 entries from controllerCacheStorage
I0712 15:33:47.323362       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:47.333106       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:47.333419       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:47.337337       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:47.337371       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:48.323182       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:48.332495       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:48.332766       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:48.336609       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:48.336633       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:49.323842       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:49.334374       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:49.334664       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:49.340638       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:49.340657       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:50.323617       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:50.333138       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:50.333407       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:50.340406       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:50.340420       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:51.390174       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:51.498930       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:51.501269       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:53.494180       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:53.494424       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:53.494684       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:33:53.513529       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:33:53.598534       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:33:53.604916       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:33:53.610033       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:33:53.718874       1 controller_fetcher.go:95] Starting to refresh entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:33:53.718910       1 controller_fetcher.go:100] Finished refreshing 0 entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:33:53.718921       1 controller_cache_storage.go:135] Removing entries from controllerCacheStorage
I0712 15:33:53.718930       1 controller_cache_storage.go:146] Removed 0 entries from controllerCacheStorage
I0712 15:33:54.324008       1 cluster_feeder.go:373] Fetched 1 VPAs.
